"2021-11-30 00:26:26+00:00";"";"I also just learned he served on the Steering Committee of the SUNY COVID-19 Re-Opening Task Force (full vaccination mandated for all students and 'strongly encouraged' for faculty and staff). https://t.co/coVZTQCWkh"
"2021-11-30 00:26:24+00:00";"worldwide";"11/30/21  BREATHLESS ANNOUNCEMENTS OF NEW COVID-19 VARIANTS !!	OHHH, CAN'T BREATHE!	REMEMBER -- WHATs Required are ACTUAL SCIENTISTS TO SPEAK re DISEASES .. NOT LYING  POLITICIANS &amp; BS EXPERTS .. ALLOWING OPEN BORDERS for VIRUS &amp; FENTANYL!	CRIMINAL HYPOCRITES !"
"2021-11-30 00:26:24+00:00";"Earth";"hilarious but logical #coronavirus #corona #imunisation https://t.co/SW9pHVXECk"
"2021-11-30 00:26:28+00:00";"filo, eng, cn ";"on the vaccination are cant open my genshin fawk"
"2021-11-30 00:26:27+00:00";"";"Upsets, final over victories and covid interruptions, Round 3 had close to it all.  		Click here to view the latest from around the grounds! 👇👇 👇		#CricketYourWay #CSB 		https://t.co/rAlKIx8Doj"
"2021-11-30 00:26:27+00:00";"Jammu And Kashmir";"@CSMIA_Official can you please confirm domestic passenger traveling from goa to Mumbai needs to carry RTPCR test, even though they are double vaccinated? Please advise"
"2021-11-30 00:26:26+00:00";"dauphin,manitoba";"What is Omicron, where did it come from, and how dangerous is it? https://t.co/gW1tQevoVg"
"2021-11-30 00:26:30+00:00";"St Louis, MO";"“..he (Biden) is beginning to pay a steep political price for the mountain of cheap, glib, opportunistic nonsense in which he indulged during his campaign”		Better late than never. It was obvious from Day 1 Brandon was clueless re COVID. https://t.co/HZ5xZZPhB8"
"2021-11-30 00:26:30+00:00";"";"Tired of rehashing the Greek alphabet and getting the old sorority rush song stuck in my head. Can we just get vaccinated, boosted and masked? Imma be big mad if we get to upsilon."
"2021-11-30 00:26:28+00:00";"arkansas";"Sorcha Faal says Covid Hysteria Slams Into American Judges Wiping Out Socialist Tyranny https://t.co/C0fm5sWmiG"
"2021-11-30 00:26:33+00:00";"Papua New Guinea";"Hundreds of People Queued Up to Be Injected With an Illegal ‘Homemade’ Vaccine https://t.co/V27og6LlUz"
"2021-11-30 00:26:31+00:00";"";"BBC | WHO warns that the Omicron variant poses a ‘high risk’ of infection surges around the globe. It said that “although many of us think we are done with Covid-19, it is not done with us.” https://t.co/VA9OJliLsv"
"2021-11-30 00:26:34+00:00";"";"@paulsolman 	BEWARE OF """"JUDY WOODRUFF"""", 	NEWSHOUR, TWITTER STORY		JUDY IS AN ANTI JOE BIDEN AND 	ANTI ALL DEMOCRATS !!		LET'S NOT FORGET LIAR-TRUMP 	SAID THE COVID VIRUS IS A ""HOAX""	AND HE LATER BECAME INFECTED 	WITH THE COVID VIRUS 		SO DAMN SAD !!!"
"2021-11-30 00:26:34+00:00";"Washington DC";"👋 hi! it's me, a health care law expert		super curious how your lawyers have found a way around ERISA! Or EMTALA! Or the ACA! the truth is, your idea is both bad for public health (people won't stop transmitting COVID just because they can't get hospital care) and bad law https://t.co/yyDqKYemef"
"2021-11-30 00:26:32+00:00";"Australia";"86% of eligible population fully ... 	https://t.co/cfncEqQcdc	#Auckland #BayOfPlenty #Canterbury #Christchurch #Hamilton #Healthcare #Marlborough #MinistryOfHealth #Nelson #NewZealand #Northland #NZ #PacificPeoples #Plenty #Tauranga #TeAwamutu #Trafalgar #Wellington https://t.co/ZyfebIRKIm"
"2021-11-30 00:26:36+00:00";"Planet Earth";"""The defense department says Oklahoma National Guard must get vaccinated."" by BY JENNIFER STEINHAUER via NYT New York Times https://t.co/i4Bt2aDzBq"
"2021-11-30 00:26:36+00:00";"Michigan City, IN";"How unresolved grief could haunt children who lost a parent or caregiver... https://t.co/JncsqatGw5 via @YouTube #COVID19 #covid @NewsHour"
"2021-11-30 00:26:35+00:00";"";"52 COVID’s in the whole hospital and no more beds available in the icu 😩😩😩 		Covid go tf away"
"2021-11-30 00:26:39+00:00";"";"Why would the Government keep wanting us to take a Vaccine with Protein Spikes and a well known, drug that causes allergies? Then, we’re suppose to keep taking a Booster? Why not make Ivermectin and Monoclonal Antibodies available, for everyone. It only helps with symptoms too."
"2021-11-30 00:26:39+00:00";"Washington, DC";"A Covid Test Costing More Than a Tesla? It Happened in Texas. https://t.co/WCRDtlzuxw via @khnews"
"2021-11-30 00:26:38+00:00";"";"Make  no  mistske  -  That IS a threat and a promise for you to get vaxed, or ELSE.		Biden on Monday said his strategy to tackle omicron COVID will not include more lockdowns because Biden plans to rely on vaccinations to combat the latest threat."
"2021-11-30 00:26:37+00:00";"";"#PRS' on-going rapid-response collection of articles on #COVID19 has won an Honorable Mention for ""best series of articles"" from the @foliomag Eddie and Ozzie Awards! 		Read the collection today: https://t.co/gERAbqTuiY https://t.co/Rcy7Cql16X"
"2021-11-30 00:26:37+00:00";"Nashville";"Today’s @clayandbuck show talks covid variant fear porn, Arizona State vs Kyle Rittenhouse, &amp; media pretending cars killed people in Waukesha. Alex Berenson joins us to discuss the latest in covid data. Go listen &amp; subscribe: https://t.co/Nh64FVLeDv"
"2021-11-30 00:26:41+00:00";"Brisbane, Queensland";"@JGilbertMP asking a (dixer) on vaccination rollouts in the regions @AnnastaciaMP we are taking this very seriously, unlike those opposite who are not.  We are ramping up vaccinations in Mackay at the same time the federal member is questioning the approach we are taking #qldpol"
"2021-11-30 00:26:41+00:00";"Piña Coladaburg ";"After consulting my team I’ve decided to get a Covid booster shot on Sunday"
"2021-11-30 00:26:41+00:00";"";"Make sure You got all 3 COVID19 -SHOTS also !!! https://t.co/bnfNUbHScg"
"2021-11-30 00:26:40+00:00";"alone on a mountain w my wife";"@NewsHour great reporting as usual. The children who have lost parents to covid is a much watch."
"2021-11-30 00:26:40+00:00";"North Carolina, USA";"Natural Immunity trumps vaccination..."
"2021-11-30 00:26:40+00:00";"CA";"We all got our foot shots, Covid second shots/boosters, and a Christmas tree today. 		So we're vaxxed, maxxed, and Christmas axed."
"2021-11-30 00:26:38+00:00";"United States of America";"An update from Dr. Fauci on the Omicron COVID-19 variant. https://t.co/37EIy6O1wV"
"2021-11-30 00:26:43+00:00";"Texas, USA";"Both of my parents have covid now."
"2021-11-30 00:26:42+00:00";"Washington, USA";"Donald Jr., World-Renowned Moron, Urges Vaccine Protests as Omicron Poses “Very High Risk” #SmartNews ⁦@DonaldJTrumpJr⁩  https://t.co/BMcG9wuzNZ"
"2021-11-30 00:26:41+00:00";"El Paso, Texas";"Latest: @BucketsForSale_ still out w/ Covid protocol. Christian Agnew back at practice today. @UTEPMBB home vs @NMStateMBB Friday night. Game televised on @KFOX14 at 6pm.  @CBS4Local https://t.co/alVUeuQF6U"
"2021-11-30 00:26:45+00:00";"";"So Republican leaders and their families are vaccinated but they want their constituents to get sick and die to make President Biden look bad. Do I have that right?"
"2021-11-30 00:26:44+00:00";"east harlem";"what’s wild is, i’ve never seen any of the “conspiracy theorist” (at least not in my circles) wish death on any vaxxed people. only the booster bandits running their mouths about how we need to be wiped out for not being vaxxed. 🤔 y so angry &amp; evil?"
"2021-11-30 00:26:44+00:00";"Detroit, MI";"I got Covid and this breathing to stay alive is so real. If it wasn’t for these nurses putting oxygen on me I swear I really don’t think I would had made it through. I’m almost done with my 14 day quarantine now though but when I first started the anxiety I had was so real"
"2021-11-30 00:26:44+00:00";"";"BIDEN IS TRYING TO URGE US TO WEAR MASKS AND GET VACCINATED  DUE TO THIS NEW AFRICAN VARIANT OF COVID AND YET YOU ONLY WEAR IT IF YOU WANT TO! EAT IT BRANDON, WE WILL NOT WEAR MASKS OR GET VACCINES PERIOD! YOU LIED AND GOT BLOOD ON YOUR HANDS!! #bidenlied #BidenIsADisgrace"
"2021-11-30 00:26:48+00:00";"road to success";"Covid came and brought her whole family."
"2021-11-30 00:26:47+00:00";"Atlanta Georgia, United States";"One of these was considered criminal… I’ll let you decide which #COVID19 https://t.co/qfTH1Z9iNf"
"2021-11-30 00:26:46+00:00";"Tropics";"I must admit, I am shocked to hear Powell's comments on this today. I really thought it would take a lot more for him to say something so potentially dovish.		COVID/Omicron is now looking like a potential tailwind for growth/tech/small cap. https://t.co/5JGplqf1yq"
"2021-11-30 00:26:46+00:00";"Earth";"Please hush your mouth Clarence. You want to talk Covid? It’s very real. But you need to get your facts straight before blurting out authoritarian nonsense. https://t.co/M7m1PucSP3"
"2021-11-30 00:26:50+00:00";"Pasadena, TX";"car insurance company is going to cancel my policy because they couldn’t verify that I had insurance six months prior to the car I just purchased. 		I didn’t work from January until August; got evicted in April; sold my old car in May. 		Icing on the COVID cake 🍰 😩"
"2021-11-30 00:26:49+00:00";"";".bc_made .EmiUwU84136447 I hope u get covid and die"
"2021-11-30 00:26:49+00:00";"San Diego, CA";"Someone find Biden, he's crying foul again		https://t.co/3TbBdKvksw"
"2021-11-30 00:26:49+00:00";"";"Covid: 'We’ve had 20 cancellations in one weekend' https://t.co/8zj5mi0HTr"
"2021-11-30 00:26:50+00:00";"Ancapistan";"Covid has a 99% recovery rate, but you know, we're all gonna die. https://t.co/jMJyTQ552k"
"2021-11-30 00:26:50+00:00";"Nashville, TN";"IM THROWING A CHRISTMAS SHOW!!! This is the first time I’ve performed since Covid started, so If you’re seeing this I need you there👀👀👀👀 NASHVILLE GOIN CRAZY @joshua_bills https://t.co/KA8IecZYVA"
"2021-11-30 00:26:54+00:00";"";"If you think Covid-19 is a plandemic, you are a fucking moron,"
"2021-11-30 00:26:54+00:00";"";"We can also look back and say… Covid is fake. And the whole thing was nothing but a scam.		And these Vaccines are intended to intentionally harm people. https://t.co/lgKEF43nM2"
"2021-11-30 00:26:53+00:00";"Melbourne ";"Nelly's voice echoes what we heard across the world. Public health communication about COVID-19 was not inclusive for people who use assistive products. 	We've made recommendations to improve this in future.	➡️ Read our research &amp; recommendations:	https://t.co/U46MGy7cWL https://t.co/2BTvnlGuhl"
"2021-11-30 00:26:52+00:00";"MEpedia entry with info on other social media channels:";"""Use of Cardiopulmonary Stress Testing for Patients With Unexplained Dyspnea Post–Coronavirus Disease""		https://t.co/IfPL88PG10		""46% met criteria for ME/#CFS""		""Circulatory impairment, abnormal ventilatory pattern, &amp; #MECFS are common in patients with #PASC""		#LongCovid #PwME"
"2021-11-30 00:26:56+00:00";"London, England";"#Omicron doesn't mean jabbing yourself to freedom will work. Travel restrictions, like #Australia reducing incoming visitors and viruses. Forget bonuses to London stockbrokers, we need to stop this thing from getting in on a major scale #BorisJohnson #coronavirus  #bbcnews"
"2021-11-30 00:26:55+00:00";"";"Daniel Andrews promises Victoria's most loathed Covid rule 'won't be around forever' - after signalling restrictions well into next year https://t.co/5kNEiYqPoV https://t.co/0bHHU51K0I"
"2021-11-30 00:26:54+00:00";"19 | she/her";"chapter theme was “dress as your type” and a girl showed up as a vaccinated person…. agreed"
"2021-11-30 00:26:58+00:00";"";"Joy had a Freudian slip. She said what most un vaxxed ppl are thinking. https://t.co/uk2W4jhIB6"
"2021-11-30 00:26:58+00:00";"Aselia";"""Not vaccinated people have to take syrian refugees in"" wow haha, german talk show comedian so funny. You can probably house a couple of families in your homes. But you'd never do that, you authoritarian slimeball."
"2021-11-30 00:27:01+00:00";"";"Keep those masks on friends. Isn't it fun being in the smart club? Being masked and vaccinated is sexy AF. https://t.co/cuzjkJTpDF"
"2021-11-30 00:27:00+00:00";"Window Rock/Phoenix";"A reported 27 new COVID-19 cases for the Navajo Nation and no recent deaths. The total number of deaths is 1,542. The report indicates that 37,284 individuals have recovered from COVID-19. The overall total number of positive COVID-19 cases is now 39,403."
"2021-11-30 00:26:59+00:00";"天津市滨海新区中新生态城";"BBC will say that China is engaged in vaccine diplomacy. However, it is shameful that major western developed countries are not willing to help African countries fight against the epidemic while pointing fingers at others, resulting in the inequality of vaccine resources. https://t.co/FwWD3NBnKo"
"2021-11-30 00:26:59+00:00";"Phoenix, AZ";"Imagine if a condom had the same success rate as the covid vaccine."
"2021-11-30 00:26:59+00:00";"Oxfordshire, UK";"""we found no re-infection among those with prior COVID-19"" - Harvard (pre-print)		But just take your 4 boosters every year. 		https://t.co/xat2SK8sef"
"2021-11-30 00:26:59+00:00";"";"U.S. Federal Judge Halts Biden's COVID-19 Jab Mandate For Healthcare Workers in 10 States #HealthCare #health via https://t.co/IphRfr8oSG https://t.co/Ya9mj7swMa"
"2021-11-30 00:26:59+00:00";"They/them She/her  ♡︎19♡︎";"Kenny in the new COVID episode looks like my old chem teacher https://t.co/T97YT6vtut"
"2021-11-30 00:27:03+00:00";"India";"New Covid variant cause for 'concern, not panic', Biden tells US  #Global by #TimesofIndia https://t.co/u8t5bDylEW"
"2021-11-30 00:27:02+00:00";"instagram.com/livefromalounge";"India to ""review"" international flight re-opening in light of new Coronavirus variant discovery : https://t.co/F9kBsz9MqW by Ajay https://t.co/PWqT1QtmH6"
"2021-11-30 00:27:02+00:00";"Los Angeles, CA";"Covid quarantine thiccness serving me well in this Sonya Blade photo set 😉😉😉😉😉 https://t.co/6XBgC46EG5"
"2021-11-30 00:27:02+00:00";"";"Hooray for @jimcramer calling for an end to B.S. and lack of decisive leadership on #COVID19   He says we need mandatory #vaccination for all Americans -- all states, all employers, all eligible people! Only way to return to something approximating normalcy."
"2021-11-30 00:27:01+00:00";"NJ";"Signing off.  Hearing my special needs sister crying about no Christmas visit again this year is more than I can take. Fuck you covid and every damn anti-vaxxer out there.  My patience is gone."
"2021-11-30 00:27:01+00:00";"";"Something I've noticed is that both local bottoms over the last few months have had big FUD. September was China ban, China real estate issue that ""could"" spill over to world, stock market crashing. November was Covid transformed to the boogy man and stocks crashing. $BTC $ETH"
"2021-11-30 00:27:01+00:00";"";"I got COVID and spent 19 days in the ICU last year. You do not want to get COVID. Here's what that was like. https://t.co/C3QIYPQPMG via @HTRNews"
"2021-11-30 00:27:01+00:00";"West Virginia, USA";"got tested for the flu and covid, was told i tested positive for covid and as I’m leaving I’m brought back in and get informed the lab people mixed up my results and I actually have influenza B		i swear my life has to be dramatic for it to function https://t.co/0meAEsmM0K"
"2021-11-30 00:27:01+00:00";"Canada";"Wasn’t sure I was maintaining my “black sheep of the family” status so I just called out the Christmas gathering for breaking COVID policies and wrecked it for everyone. 		Or maybe I just saved everyone. 		*cue unsolved mysteries music*"
"2021-11-30 00:27:05+00:00";"";"Omicron variant is 'cause for concern, not a cause for panic,' Biden says https://t.co/9xZ8100QgV #FoxNews VACCINATION , MASK ,DISTANCE , HANDS WASH &amp; COMMON SENSE , THAT""S ALL FOLKS    !"
"2021-11-30 00:27:04+00:00";"Knoxville, Tenn.";"Crazy to see how transfer portal and the Covid seasons have wreaked havoc on high school football recruiting. 		Really unfortunate. https://t.co/leYW1on3MT"
"2021-11-30 00:27:04+00:00";"Diksmuide, België";"COVID lockdown-free Florida is top vacation spot for holidays https://t.co/6ZyBLHkdHN https://t.co/JCp4b6inDc"
"2021-11-30 00:27:04+00:00";"";"I wouldn't know the covid still exists if the media and government didn't tell me so😂"
"2021-11-30 00:27:04+00:00";"Wapakoneta, OH";"It appears the world is going to learn all the letters in the Greek alphabet the hard way… 		#COVID19 #Omicron #Nu #Delta #Variant #CoronaVirus"
"2021-11-30 00:27:04+00:00";"";"$AMZN NEW ARTICLE : If Covid omicron variant causes economic slowdown, Jim Cramer says Amazon is his No. 1 stock pick https://t.co/lFgkvwk61G Get all the latest $AMZN related news here : https://t.co/LlLESJ6Mlc https://t.co/tU7yQ2W5ch"
"2021-11-30 00:27:03+00:00";"USA";"Do you think the unvaccinated morons will panic and get vaccinated when they start dropping like flies. OR are they like Lemmings to the Sea"
"2021-11-30 00:27:03+00:00";"Philadelphia PA, USA";"COVID lockdown-free Florida is top vacation spot for holidays https://t.co/TRwb2Nq5ZI via @foxnews"
"2021-11-30 00:27:03+00:00";"Doghouse";"COVID lockdown-free Florida is top vacation spot for holidays https://t.co/boRB5PAelX #news #topstories #berkleybearnews"
"2021-11-30 00:27:03+00:00";"Victoria, Australia";"Low-key, post covid lockdown me would kick pre covid me in the balls. Just a thought."
